534,me,мені,[miː] мі
535,mean,означати; значити; мати на увазі,[miːn] мііа н
536,meant,означало,[mɛnt] мент
537,means,кошти; засоби,[miːnz] мііа нз
538,measure,міра; вимірювати,[ˈmɛʒə] меаже
539,meat,м'ясо; м'ясистий; змістовний,[miːt] мііа т
540,meet,зустрічатися; збиратися,[miːt] мііа т
541,meeting,мітинг;засідання;зустріч,[ˈmiːtɪŋ] мііа тінґ
542,member,член,[ˈmɛmbə] меамбе
543,message,повідомлення,[ˈmɛsɪdʒ] меасидж
544,middle,середина; середній,[ˈmɪd(ə)l] мідл
545,milk,молоко,[mɪlk] мілк
546,million,мільйон,[ˈmɪljən] міла ьйен
547,mind,розум; думка; пам'ятати,[mʌɪnd] майнд
548,mine,моя; мої; моє; рудник; копальня,[mʌɪn] майн
549,minute,хвилина,[ˈmɪnɪt] міна ит
550,miss,промах; пропускати; упустити; відсутній; міс; панянка,[mɪs] міс
551,missus,пані; місіс,[ˈmɪsəz] міса із
552,mistake,помилятися; помилка,[mɪˈsteɪk] містеайк
553,mister,пан; містер,[ˈmɪstə] міса те
554,moment,момент; мить,[ˈməʊm(ə)nt] моаумент
555,Monday,понеділок,[ˈmʌndeɪ] маандей
556,money,гроші,[ˈmʌni] маані
557,month,місяць,[mʌnθ] ман(тс)
558,moon,Місяць,[muːn] муаун
559,more,більше;ще,[mɔː] моао
560,morning,ранок,[ˈmɔːnɪŋ] моанінґ
561,most,найбільший,[məʊst] моауст
562,mother,мама,[ˈmʌðə] маа(дз)е
563,mountain,гора;гірський,[ˈmaʊntɪn] мааунтін
564,mouth,рот; вуста,[maʊθ] маау(тс)
565,move,рухати; рух,[muːv] муаув
566,much,багато; дуже,[mʌtʃ] матч
567,music,музика; музичний,[ˈmjuːzɪk] мюа зик
568,must,повинен,[mʌst] маст
569,my,мій; моє,[mʌɪ] май
570,name,ім'я,[neɪm] нейм
571,narrow,вузький; тісний; обмежений,[ˈnarəʊ] неароу
572,national,національний; народний,[ˈnaʃ(ə)n(ə)l] нешнл
573,natural,натуральний; природний,[ˈnatʃ(ə)r(ə)l] неачурел
574,nature,природа; характер,[ˈneɪtʃə] неайче
575,near,близький; біля; ближній; наближатися,[nɪə] ніеа
576,nearly,майже,[ˈnɪəli] ніеа ли
577,necessary,необхідно; необхідність,[ˈnɛsəs(ə)ri] неасесері
578,neck,шия; шийка,[nɛk] нек
579,need,потрібно; потреба,[niːd] нід
580,neither,жоден,[ˈnʌɪðə] наай(дз)е
581,never,ніколи,[ˈnɛvə] неаве
582,new,новий; заново,[njuː] н'ю
583,news,новини,[njuːz] н'юз
584,newspaper,газета,[ˈnjuːzpeɪpə] н'юа зпейпа
585,next,наступний; потім,[nɛkst] некст
586,nice,хороший; приємний,[nʌɪs] наайс
587,night,ніч,[nʌɪt] найт
588,nine,дев'ять,[nʌɪn] найн
589,nineteen,дев'ятнадцять,[nʌɪnˈtiːn] найтііа н
590,ninety,дев'яносто,[ˈnʌɪnti] наайті
591,no,ні; ніякий; ніхто,[nəʊ] ноау
592,nobody,ніхто,[ˈnəʊbədi] неаубаді
593,noise,шум; гомін,[nɔɪz] ноаіз
594,nor,ні; ані,[nɔː] но
595,north,північ,[nɔːθ] но(тс)
596,nose,ніс,[nəʊz] ноауз
597,not,не,[nɒt] нат
598,note,занотувати; записати; помічати; відмічати; примітка; нота,[nəʊt] неаут
599,nothing,нічого; даремно; марно,[ˈnʌθɪŋ] наа(тс)инґ
600,notice,замітка; помічати; звертати увагу,[ˈnəʊtɪs] неаутис
601,November,листопад,[nə(ʊ)ˈvɛmbə] ноуеамбе
602,now,зараз; негайно,[naʊ] наау
603,number,число.номер,[ˈnʌmbə] наамбе
604,o'clock,годин,[əˈklɒk] еклаак
605,object,об'єкт,[ˈɒbdʒɪkt] абджеакт
606,October,жовтень,[ɒkˈtəʊbə] октоаубе
607,of,з; від; про; до,[əv] оф
608,offer,пропозиція; пропонувати,[ˈɒfə] аафе
609,office,офіс; контора,[ˈɒfɪs] аафіс
610,officer,офіцер,[ˈɒfɪsə] аафісе
611,official,офіційний,[əˈfɪʃ(ə)l] афіша л
612,often,часто,[ˈɒf(ə)n] афн
613,oil,олія; нафта,[ɔɪl] оаіл
614,old,старий; давній,[əʊld] олд
615,on,на,[ɒn] (оа)н
616,once,колись; одного разу,[wʌns] ванс
617,one,один,[wʌn] ван
618,only,тільки,[ˈəʊnli] оаунлі
619,open,відкрити,[ˈəʊp(ə)n] оаупен
620,operation,операція,[ɒpəˈreɪʃ(ə)n] апереайшн
621,opinion,думка; погляд; по-моєму,[əˈpɪnjən] епіна іен
622,opposite,навпаки; проти,[ˈɒpəzɪt] аапезит
623,or,або,[ɔː] оао
624,orange,помаранчевий,[ˈɒrɪndʒ] оариндж
625,order,порядок; замовлення,[ˈɔːdə] оаде
626,other,інший; інакше,[ˈʌðə] аа(дз)е
627,our,наш; нам,[aʊə] аауе
628,out,за; вихід,[aʊt] ааут
629,outside,за межами,[aʊtˈsʌɪd] аутсаайд
630,over,більше; надлишок,[ˈəʊvə] аауе
631,own,власний; володіти; мати,[əʊn] еаун
632,page,сторінка,[peɪdʒ] пейдж
633,pain,біль; завдавати болю,[peɪn] пеайн
634,paint,фарба; фарбувати,[peɪnt] пейнт
635,pair,пара; парний,[pɛː] пеае
636,paper,папір; обклеювати,[ˈpeɪpə] пеайпе
637,park,парк,[pɑːk] пааак
638,part,частина,[pɑːt] пааат
639,party,партія; вечірка,[ˈpɑːti] пааті
640,pass,прохід; проходити; передати,[pɑːs] пааас
641,past,минуле,[pɑːst] паааст
642,patient,пацієнт; терплячий,[ˈpeɪʃ(ə)nt] пеайшент
643,pay,платити; плата,[peɪ] пей
644,peace,мир; спокій,[piːs] пііа с
645,pen,ручка,[pɛn] пен
646,pencil,олівець,[ˈpɛns(ə)l] пеансл
647,people,народ,[ˈpiːp(ə)l] піпл
648,perhaps,можливо; либонь,[pəˈhaps] пехеапс
649,period,період,[ˈpɪərɪəd] піра іед
650,person,людина; особа,[ˈpəːs(ə)n] пеаесен
651,pick,вибір; вибирати; добирати; збирати,[pɪk] пік
652,picture,картина; зображати,[ˈpɪktʃə] піка че
653,piece,шматок; частка,[piːs] пііа с
654,pink,рожевий,[pɪŋk] пінк
655,place,місце; розмістити покласти; поставити,[pleɪs] плейс
656,plan,план; планувати,[plan] плен
657,plant,рослина; завоад,[plɑːnt] плант
658,plate,плита; пластина; тарілка,[pleɪt] плейт
659,play,гра; грати,[pleɪ] плей
660,please,будь-ласка; подобатися,[pliːz] плііа з
661,point,крапка; пункт; місце,[pɔɪnt] поаінт
662,police,поліція,[pəˈliːs] пеліса
663,political,політичний,[pəˈlɪtɪk(ə)l] пеліта ікел
664,poor,бідний; незаможний,[pɔː] по(р)
665,position,позиція; положення,[pəˈzɪʃ(ə)n] позіша н
666,possible,можливий,[ˈpɒsɪb(ə)l] поасибл
667,post,пост; пошта,[pəʊst] поауст
668,power,сила; енергія; влада,[ˈpaʊə] паауе
669,practice,практика,[ˈpraktɪs] праактіс
670,prepare,підготовлювати,[prɪˈpɛː] пріпеае
671,present,1) присутній; теперішній; нинішній; 2)представляти,[ˈprɛz(ə)nt] 1) преазент; 2) прізеант
672,press,преса; друк; тиснути; тиск,[prɛs] прес
673,pretty,гарненький; приємний; досить,[ˈprɪti] пріта і
674,price,ціна; оцінювати,[prʌɪs] праайс
675,private,приватний; особистий; рядовий,[ˈprʌɪvət] праайвет
676,probably,ймовірно; мабуть,[ˈprɒbəbli] праабеблі
677,problem,проблема,[ˈprɒbləm] прааблем
678,produce,виробляти; виріб,[prəˈdjuːs] предюа с
679,product,продукт,[ˈprɒdʌkt] проадакт
680,program(me),програма,[ˈprəʊgram] проауґрем
681,promise,обіцянка; обіцяти,[ˈprɒmɪs] прааміс
682,prove,доводити; доказувати,[pruːv] пруаув
683,provide,постачати; забезпечувати,[prəˈvʌɪd] проваайд
684,public,публічний; громадський; публіка; громадськість,[ˈpʌblɪk] пааблік
685,pull,потягти; потягнути; тяга,[pʊl] пул
686,pupil,учень,[ˈpjuːpɪl] пюпл
687,purpose,намір; мета; мати за мету,[ˈpəːpəs] пеаепес
688,push,штовхати; поштовх,[pʊʃ] пуш
689,put,покласти; поставити,[pʊt] пут
690,quality,якість; властивість,[ˈkwɒlɪti] квааліті
691,quarter,квартал; чверть,[ˈkwɔːtə] квоате
692,question,питання,[ˈkwɛstʃ(ə)n] куеастчен
693,quick,швидко; швидкий; жвавий,[kwɪk] куіка
694,quickly,швидко,[ˈkwɪkli] куіка ли
695,quiet,тихий; тиша,[ˈkwʌɪət] куаайет
696,quite,цілком; майже,[kwʌɪt] куаайт
697,race,гонки; перегони; раса,[reɪs] реаіс
698,radio,радіо,[ˈreɪdɪəʊ] реайдіоу
699,rain,дощ,[reɪn] реаін
700,raise,підвищення; зростання,[reɪz] реаіз
701,range,ряд; порядок,[reɪn(d)ʒ] реаіндж
702,rate,норма; ставка; рівень,[reɪt] рейт
703,rather,вірніше,[ˈrɑːðə] раа(дз)е
704,reach,досягти; дотягтись; досяжність,[riːtʃ] річ
705,read,читати,[riːd] рід
706,ready,готовий,[ˈrɛdi] реаді
707,real,дійсний; реальний,[riːl] ріл
708,really,дійсно,[ˈrɪəli] ріла і
709,reason,причина; мотив; розуміння,[ˈriːz(ə)n] різа ен
710,receive,отримувати,[rɪˈsiːv] рісіва
711,recognize,визнати; розпізнавати,[ˈrɛkəgnʌɪz] реакеґнайз
712,record,запис; записувати; рекордний,[ˈrɛkɔːd] реакоод
713,red,червоний,[rɛd] ред
714,remain,залишатися,[rɪˈmeɪn] ремеаін
715,remember,пам'ятати,[rɪˈmɛmbə] ремеамбе
716,repeat,повторити,[rɪˈpiːt] ріпіта
717,reply,відповідь,[rɪˈplʌɪ] ріплаай
718,report,повідомляти; доповідати; доповідь,[rɪˈpɔːt] ріпоат
719,represent,представляти,[rɛprɪˈzɛnt] репризеант
720,respect,повага; поважати,[rɪˈspɛkt] ріспеакт
721,rest,відпочинок; відпочивати; решта,[rɛst] рест
722,restaurant,ресторан,[ˈrɛst(ə)rɒnt] реастран
723,result,результат,[rɪˈzʌlt] різаалт
724,return,повернення,[rɪˈtəːn] рітеаен
725,rich,багатий,[rɪtʃ] річ
726,ride,їздити; кататися,[rʌɪd] райд
727,right,право; правильний,[rʌɪt] рааіт
728,ring,кільце; коло; ринг,[rɪŋ] рінґ
729,rise,зростання,[rʌɪz] рааіз
730,river,річка,[ˈrɪvə] ріва е
731,road,дорога,[rəʊd] роауд
732,rock,скеля; хитати,[rɒk] рок
733,roll,рулон; катати; котитися,[rəʊl] роул
734,room,кімната,[ruːm] рум
735,round,круг; круговий; навколо; раунд,[raʊnd] рааунд
736,rule,правило; правити; керувати,[ruːl] руаул
737,run,бігти,[rʌn] ран
738,ran,побіг,[ran] ран
739,sad,сумний,[sad] сад
740,sale,продаж,[seɪl] сеайл
741,same,той самий; такий же,[seɪm] сеайм
742,Saturday,субота,[ˈsatədeɪ] саатедей
743,save,зберегти; зберігати; оберігати,[seɪv] сеайв
744,say,сказати,[seɪ] сей
745,said,говорив,[sɛd] сед
746,school,школа,[skuːl] скуаул
747,science,наука,[ˈsʌɪəns] сааіенc
748,sea,море,[siː] сі
749,season,сезон,[ˈsiːz(ə)n] сізн
